id,detail,address,price,url,Longitude,Latitude,"id	detail	address	price	url	Longitude	Latitude"
636,【合租】通州北苑 北苑南路24号院 2室次卧,北苑南路24号院,2580,http://bj.58.com/pinpaigongyu/31394527935789x.shtml?psid=177643073198568353761068577,116.639966,39.900859,"636	【合租】通州北苑 北苑南路24号院 2室次卧	北苑南路24号院	2580	http://bj.58.com/pinpaigongyu/31394527935789x.shtml?psid=177643073198568353761068577	116.639966	39.900859"
637,【合租】广安门外 信德园 4室次卧,信德园,2490,http://bj.58.com/pinpaigongyu/32050757138629x.shtml?psid=177643073198568353761068577,116.345769,39.876486,"637	【合租】广安门外 信德园 4室次卧	信德园	2490	http://bj.58.com/pinpaigongyu/32050757138629x.shtml?psid=177643073198568353761068577	116.345769	39.876486"
638,【合租】通州北苑 北苑南路24号院 3室主卧,北苑南路24号院,2500,http://bj.58.com/pinpaigongyu/31373070614092x.shtml?psid=177643073198568353761068577,116.639966,39.900859,"638	【合租】通州北苑 北苑南路24号院 3室主卧	北苑南路24号院	2500	http://bj.58.com/pinpaigongyu/31373070614092x.shtml?psid=177643073198568353761068577	116.639966	39.900859"
639,【合租】西红门 兴海家园日苑 3室主卧,兴海家园日苑,2690,http://bj.58.com/pinpaigongyu/32036948455981x.shtml?psid=177643073198568353761068577,116.330241,39.79081,"639	【合租】西红门 兴海家园日苑 3室主卧	兴海家园日苑	2690	http://bj.58.com/pinpaigongyu/32036948455981x.shtml?psid=177643073198568353761068577	116.330241	39.79081"
640,【合租】朝青板块 汇成家园 3室主卧,汇成家园,2980,http://bj.58.com/pinpaigongyu/31373099962290x.shtml?psid=177643073198568353761068577,116.517426,39.928442,"640	【合租】朝青板块 汇成家园 3室主卧	汇成家园	2980	http://bj.58.com/pinpaigongyu/31373099962290x.shtml?psid=177643073198568353761068577	116.517426	39.928442"
641,【合租】霍营 上坡嘉园 3室主卧,上坡嘉园,2690,http://bj.58.com/pinpaigongyu/32003144606160x.shtml?psid=177643073198568353761068577,116.367544,40.082805,"641	【合租】霍营 上坡嘉园 3室主卧	上坡嘉园	2690	http://bj.58.com/pinpaigongyu/32003144606160x.shtml?psid=177643073198568353761068577	116.367544	40.082805"
642,【合租】通州北苑 北苑南路24号院 4室主卧,北苑南路24号院,2480,http://bj.58.com/pinpaigongyu/31274422205894x.shtml?psid=177643073198568353761068577,116.639966,39.900859,"642	【合租】通州北苑 北苑南路24号院 4室主卧	北苑南路24号院	2480	http://bj.58.com/pinpaigongyu/31274422205894x.shtml?psid=177643073198568353761068577	116.639966	39.900859"
643,【合租】菜户营 万泉寺东路9号院 3室次卧,万泉寺东路9号院,2390,http://bj.58.com/pinpaigongyu/32036884339019x.shtml?psid=177643073198568353761068577,116.343347,39.8654708,"643	【合租】菜户营 万泉寺东路9号院 3室次卧	万泉寺东路9号院	2390	http://bj.58.com/pinpaigongyu/32036884339019x.shtml?psid=177643073198568353761068577	116.343347	39.8654708"
644,【合租】朝青板块 雅成一里 4室主卧,雅成一里,2480,http://bj.58.com/pinpaigongyu/31273598443572x.shtml?psid=145350702198568355317961850,116.5206761,39.9271032,"644	【合租】朝青板块 雅成一里 4室主卧	雅成一里	2480	http://bj.58.com/pinpaigongyu/31273598443572x.shtml?psid=145350702198568355317961850	116.5206761	39.9271032"
646,【合租】成寿寺 中海城圣朝菲 3室次卧,中海城圣朝菲,3108,http://bj.58.com/pinpaigongyu/32570568596787x.shtml?psid=145350702198568355317961850,116.452438,39.83929,"646	【合租】成寿寺 中海城圣朝菲 3室次卧	中海城圣朝菲	3108	http://bj.58.com/pinpaigongyu/32570568596787x.shtml?psid=145350702198568355317961850	116.452438	39.83929"
647,【合租】天通苑 天通苑本六区 4室主卧,天通苑本六区,2440,http://bj.58.com/pinpaigongyu/32003278541362x.shtml?psid=145350702198568355317961850,116.419667,40.063585,"647	【合租】天通苑 天通苑本六区 4室主卧	天通苑本六区	2440	http://bj.58.com/pinpaigongyu/32003278541362x.shtml?psid=145350702198568355317961850	116.419667	40.063585"
648,【合租】回龙观 龙锦苑东三区 3室主卧,龙锦苑东三区,2680,http://bj.58.com/pinpaigongyu/32246993668548x.shtml?psid=145350702198568355317961850,116.369405,40.082429,"648	【合租】回龙观 龙锦苑东三区 3室主卧	龙锦苑东三区	2680	http://bj.58.com/pinpaigongyu/32246993668548x.shtml?psid=145350702198568355317961850	116.369405	40.082429"
650,【合租】八里庄 东恒时代(二期) 3室次卧,东恒时代(二期),3000,http://bj.58.com/pinpaigongyu/32412549665450x.shtml?psid=145350702198568355317961850,116.496787,39.911803,"650	【合租】八里庄 东恒时代(二期) 3室次卧	东恒时代(二期)	3000	http://bj.58.com/pinpaigongyu/32412549665450x.shtml?psid=145350702198568355317961850	116.496787	39.911803"
651,【合租】顺义城区 绿港家园5区 3室次卧,绿港家园5区,2060,http://bj.58.com/pinpaigongyu/32093323151693x.shtml?psid=145350702198568355317961850,116.6648052,40.1299098,"651	【合租】顺义城区 绿港家园5区 3室次卧	绿港家园5区	2060	http://bj.58.com/pinpaigongyu/32093323151693x.shtml?psid=145350702198568355317961850	116.6648052	40.1299098"
652,【合租】大望路 外企公寓 6室主卧,外企公寓,3500,http://bj.58.com/pinpaigongyu/32168678584491x.shtml?psid=145350702198568355317961850,116.47649,39.895103,"652	【合租】大望路 外企公寓 6室主卧	外企公寓	3500	http://bj.58.com/pinpaigongyu/32168678584491x.shtml?psid=145350702198568355317961850	116.47649	39.895103"
653,【合租】高碑店 白领家园 3室主卧,白领家园,2960,http://bj.58.com/pinpaigongyu/32069816003650x.shtml?psid=145350702198568355317961850,116.521928,39.9103749,"653	【合租】高碑店 白领家园 3室主卧	白领家园	2960	http://bj.58.com/pinpaigongyu/32069816003650x.shtml?psid=145350702198568355317961850	116.521928	39.9103749"
654,【合租】常营 保利嘉园一号院 3室主卧,保利嘉园一号院,2580,http://bj.58.com/pinpaigongyu/31638565683019x.shtml?psid=145350702198568355317961850,116.605579,39.929382,"654	【合租】常营 保利嘉园一号院 3室主卧	保利嘉园一号院	2580	http://bj.58.com/pinpaigongyu/31638565683019x.shtml?psid=145350702198568355317961850	116.605579	39.929382"
655,【合租】劲松 华腾园 4室次卧,华腾园,2860,http://bj.58.com/pinpaigongyu/32069858569276x.shtml?psid=145350702198568355317961850,116.4656889,39.888198,"655	【合租】劲松 华腾园 4室次卧	华腾园	2860	http://bj.58.com/pinpaigongyu/32069858569276x.shtml?psid=145350702198568355317961850	116.4656889	39.888198"
656,【合租】通州北苑 北苑南路20号院 3室主卧,北苑南路20号院,2160,http://bj.58.com/pinpaigongyu/31616622178753x.shtml?psid=145350702198568355317961850,116.645329,39.894834,"656	【合租】通州北苑 北苑南路20号院 3室主卧	北苑南路20号院	2160	http://bj.58.com/pinpaigongyu/31616622178753x.shtml?psid=145350702198568355317961850	116.645329	39.894834"
657,【合租】百子湾 百子湾家园(A区 4室次卧,百子湾家园(A区,3190,http://bj.58.com/pinpaigongyu/32036968004942x.shtml?psid=145350702198568355317961850,116.512935,39.899065,"657	【合租】百子湾 百子湾家园(A区 4室次卧	百子湾家园(A区	3190	http://bj.58.com/pinpaigongyu/32036968004942x.shtml?psid=145350702198568355317961850	116.512935	39.899065"
658,【合租】朝青板块 雅成一里 3室主卧,雅成一里,2610,http://bj.58.com/pinpaigongyu/31593956274362x.shtml?psid=145350702198568355317961850,116.5206761,39.9271032,"658	【合租】朝青板块 雅成一里 3室主卧	雅成一里	2610	http://bj.58.com/pinpaigongyu/31593956274362x.shtml?psid=145350702198568355317961850	116.5206761	39.9271032"
659,【合租】广安门外 乐城 3室主卧,乐城,3190,http://bj.58.com/pinpaigongyu/32036941485634x.shtml?psid=145350702198568355317961850,116.3401268,39.8770359,"659	【合租】广安门外 乐城 3室主卧	乐城	3190	http://bj.58.com/pinpaigongyu/32036941485634x.shtml?psid=145350702198568355317961850	116.3401268	39.8770359"
660,【合租】双井 苹果社区(北区) 3室主卧,苹果社区(北区),3320,http://bj.58.com/pinpaigongyu/31505481686981x.shtml?psid=145350702198568355317961850,116.470882,39.899109,"660	【合租】双井 苹果社区(北区) 3室主卧	苹果社区(北区)	3320	http://bj.58.com/pinpaigongyu/31505481686981x.shtml?psid=145350702198568355317961850	116.470882	39.899109"
661,【合租】潘家园 百环花园 3室主卧,百环花园,3390,http://bj.58.com/pinpaigongyu/32036979679941x.shtml?psid=145350702198568355317961850,116.459441,39.873775,"661	【合租】潘家园 百环花园 3室主卧	百环花园	3390	http://bj.58.com/pinpaigongyu/32036979679941x.shtml?psid=145350702198568355317961850	116.459441	39.873775"
662,【合租】八里庄 东恒时代(三期) 5室主卧,东恒时代(三期),3650,http://bj.58.com/pinpaigongyu/31485572276789x.shtml?psid=145350702198568355317961850,116.503366,39.912222,"662	【合租】八里庄 东恒时代(三期) 5室主卧	东恒时代(三期)	3650	http://bj.58.com/pinpaigongyu/31485572276789x.shtml?psid=145350702198568355317961850	116.503366	39.912222"
663,【合租】朝青板块 雅成一里 3室主卧,雅成一里,3130,http://bj.58.com/pinpaigongyu/32038583711927x.shtml?psid=145350702198568355317961850,116.5206761,39.9271032,"663	【合租】朝青板块 雅成一里 3室主卧	雅成一里	3130	http://bj.58.com/pinpaigongyu/32038583711927x.shtml?psid=145350702198568355317961850	116.5206761	39.9271032"
664,【合租】双井 百环家园 3室主卧,百环家园,3120,http://bj.58.com/pinpaigongyu/31373081506250x.shtml?psid=198671692198568356947245613,116.4656294,39.8921578,"664	【合租】双井 百环家园 3室主卧	百环家园	3120	http://bj.58.com/pinpaigongyu/31373081506250x.shtml?psid=198671692198568356947245613	116.4656294	39.8921578"
666,【合租】四惠 东恒时代(二期) 4室主卧,东恒时代(二期),3580,http://bj.58.com/pinpaigongyu/31297286529087x.shtml?psid=198671692198568356947245613,116.496787,39.911803,"666	【合租】四惠 东恒时代(二期) 4室主卧	东恒时代(二期)	3580	http://bj.58.com/pinpaigongyu/31297286529087x.shtml?psid=198671692198568356947245613	116.496787	39.911803"
667,【合租】中央别墅区 空港吉祥花园 4室主卧,空港吉祥花园,2290,http://bj.58.com/pinpaigongyu/32036906090443x.shtml?psid=198671692198568356947245613,116.552365,40.08607,"667	【合租】中央别墅区 空港吉祥花园 4室主卧	空港吉祥花园	2290	http://bj.58.com/pinpaigongyu/32036906090443x.shtml?psid=198671692198568356947245613	116.552365	40.08607"
668,【合租】八里庄 东恒时代(二期) 4室主卧,东恒时代(二期),3800,http://bj.58.com/pinpaigongyu/32269354770606x.shtml?psid=198671692198568356947245613,116.496787,39.911803,"668	【合租】八里庄 东恒时代(二期) 4室主卧	东恒时代(二期)	3800	http://bj.58.com/pinpaigongyu/32269354770606x.shtml?psid=198671692198568356947245613	116.496787	39.911803"
670,【合租】双井 百环家园 3室主卧,百环家园,3003,http://bj.58.com/pinpaigongyu/32301859295809x.shtml?psid=198671692198568356947245613,116.4656294,39.8921578,"670	【合租】双井 百环家园 3室主卧	百环家园	3003	http://bj.58.com/pinpaigongyu/32301859295809x.shtml?psid=198671692198568356947245613	116.4656294	39.8921578"
671,【合租】回龙观 龙锦苑东二区 3室主卧,龙锦苑东二区,2460,http://bj.58.com/pinpaigongyu/32003100489141x.shtml?psid=198671692198568356947245613,116.367949,40.086071,"671	【合租】回龙观 龙锦苑东二区 3室主卧	龙锦苑东二区	2460	http://bj.58.com/pinpaigongyu/32003100489141x.shtml?psid=198671692198568356947245613	116.367949	40.086071"
672,【合租】双井 百环家园 3室主卧,百环家园,3000,http://bj.58.com/pinpaigongyu/32301855139791x.shtml?psid=198671692198568356947245613,116.4656294,39.8921578,"672	【合租】双井 百环家园 3室主卧	百环家园	3000	http://bj.58.com/pinpaigongyu/32301855139791x.shtml?psid=198671692198568356947245613	116.4656294	39.8921578"
673,【合租】望京 方舟苑 3室次卧,方舟苑,3500,http://bj.58.com/pinpaigongyu/32003311483073x.shtml?psid=198671692198568356947245613,116.465216,39.980478,"673	【合租】望京 方舟苑 3室次卧	方舟苑	3500	http://bj.58.com/pinpaigongyu/32003311483073x.shtml?psid=198671692198568356947245613	116.465216	39.980478"
674,【合租】八里庄 东恒时代(二期) 4室次卧,东恒时代(二期),3200,http://bj.58.com/pinpaigongyu/32091160335949x.shtml?psid=198671692198568356947245613,116.496787,39.911803,"674	【合租】八里庄 东恒时代(二期) 4室次卧	东恒时代(二期)	3200	http://bj.58.com/pinpaigongyu/32091160335949x.shtml?psid=198671692198568356947245613	116.496787	39.911803"
675,【合租】四惠 通惠家园惠生园 4室主卧,通惠家园惠生园,2370,http://bj.58.com/pinpaigongyu/32071234957259x.shtml?psid=198671692198568356947245613,116.511722,39.909316,"675	【合租】四惠 通惠家园惠生园 4室主卧	通惠家园惠生园	2370	http://bj.58.com/pinpaigongyu/32071234957259x.shtml?psid=198671692198568356947245613	116.511722	39.909316"
676,【合租】双井 百环家园 4室次卧,百环家园,3200,http://bj.58.com/pinpaigongyu/32168315616968x.shtml?psid=198671692198568356947245613,116.4656294,39.8921578,"676	【合租】双井 百环家园 4室次卧	百环家园	3200	http://bj.58.com/pinpaigongyu/32168315616968x.shtml?psid=198671692198568356947245613	116.4656294	39.8921578"
677,【合租】木樨园 圣淘沙小区 3室主卧,圣淘沙小区,2860,http://bj.58.com/pinpaigongyu/32069939179068x.shtml?psid=198671692198568356947245613,116.409812,39.857718,"677	【合租】木樨园 圣淘沙小区 3室主卧	圣淘沙小区	2860	http://bj.58.com/pinpaigongyu/32069939179068x.shtml?psid=198671692198568356947245613	116.409812	39.857718"
678,【合租】洋桥 马家堡路80号院 3室主卧,马家堡路80号院,2360,http://bj.58.com/pinpaigongyu/31738240733098x.shtml?psid=198671692198568356947245613,116.382999,39.85611,"678	【合租】洋桥 马家堡路80号院 3室主卧	马家堡路80号院	2360	http://bj.58.com/pinpaigongyu/31738240733098x.shtml?psid=198671692198568356947245613	116.382999	39.85611"
679,【合租】龙泽 新龙城 3室次卧,新龙城,2690,http://bj.58.com/pinpaigongyu/32093343859023x.shtml?psid=198671692198568356947245613,116.333497,40.069476,"679	【合租】龙泽 新龙城 3室次卧	新龙城	2690	http://bj.58.com/pinpaigongyu/32093343859023x.shtml?psid=198671692198568356947245613	116.333497	40.069476"
680,【合租】垡头 格林莱雅 2室主卧,格林莱雅,2650,http://bj.58.com/pinpaigongyu/31726033211314x.shtml?psid=198671692198568356947245613,116.507145,39.866804,"680	【合租】垡头 格林莱雅 2室主卧	格林莱雅	2650	http://bj.58.com/pinpaigongyu/31726033211314x.shtml?psid=198671692198568356947245613	116.507145	39.866804"
681,【合租】望京 世安家园 3室主卧,世安家园,2250,http://bj.58.com/pinpaigongyu/32081635764402x.shtml?psid=198671692198568356947245613,116.457501,40.001445,"681	【合租】望京 世安家园 3室主卧	世安家园	2250	http://bj.58.com/pinpaigongyu/32081635764402x.shtml?psid=198671692198568356947245613	116.457501	40.001445"
682,【合租】双井 双井东院 2室主卧,双井东院,3460,http://bj.58.com/pinpaigongyu/31583512512946x.shtml?psid=198671692198568356947245613,116.464047,39.894084,"682	【合租】双井 双井东院 2室主卧	双井东院	3460	http://bj.58.com/pinpaigongyu/31583512512946x.shtml?psid=198671692198568356947245613	116.464047	39.894084"
683,【合租】刘家窑 横七条44号院 3室主卧,横七条44号院,2250,http://bj.58.com/pinpaigongyu/32082231953350x.shtml?psid=198671692198568356947245613,116.426316,39.851483,"683	【合租】刘家窑 横七条44号院 3室主卧	横七条44号院	2250	http://bj.58.com/pinpaigongyu/32082231953350x.shtml?psid=198671692198568356947245613	116.426316	39.851483"
684,【合租】双井 苹果社区(北区) 3室主卧,苹果社区(北区),3210,http://bj.58.com/pinpaigongyu/31505478942137x.shtml?psid=102082109198568358457451216,116.470882,39.899109,"684	【合租】双井 苹果社区(北区) 3室主卧	苹果社区(北区)	3210	http://bj.58.com/pinpaigongyu/31505478942137x.shtml?psid=102082109198568358457451216	116.470882	39.899109"
686,【合租】常营 保利嘉园3号院 3室主卧,保利嘉园3号院,2510,http://bj.58.com/pinpaigongyu/31505466941000x.shtml?psid=102082109198568358457451216,116.605579,39.929382,"686	【合租】常营 保利嘉园3号院 3室主卧	保利嘉园3号院	2510	http://bj.58.com/pinpaigongyu/31505466941000x.shtml?psid=102082109198568358457451216	116.605579	39.929382"
687,【合租】西三旗 知本时代 3室主卧,知本时代,2730,http://bj.58.com/pinpaigongyu/32069796006961x.shtml?psid=102082109198568358457451216,116.357874,40.06363,"687	【合租】西三旗 知本时代 3室主卧	知本时代	2730	http://bj.58.com/pinpaigongyu/32069796006961x.shtml?psid=102082109198568358457451216	116.357874	40.06363"
688,【合租】朝青板块 雅成一里 4室主卧,雅成一里,2480,http://bj.58.com/pinpaigongyu/31250919313965x.shtml?psid=102082109198568358457451216,116.5206761,39.9271032,"688	【合租】朝青板块 雅成一里 4室主卧	雅成一里	2480	http://bj.58.com/pinpaigongyu/31250919313965x.shtml?psid=102082109198568358457451216	116.5206761	39.9271032"
690,【合租】双井 百环家园 4室主卧,百环家园,3520,http://bj.58.com/pinpaigongyu/31184592728634x.shtml?psid=102082109198568358457451216,116.4656294,39.8921578,"690	【合租】双井 百环家园 4室主卧	百环家园	3520	http://bj.58.com/pinpaigongyu/31184592728634x.shtml?psid=102082109198568358457451216	116.4656294	39.8921578"
691,【合租】永定门 李村东里 4室次卧,李村东里,2490,http://bj.58.com/pinpaigongyu/32036952637502x.shtml?psid=102082109198568358457451216,116.414338,39.867788,"691	【合租】永定门 李村东里 4室次卧	李村东里	2490	http://bj.58.com/pinpaigongyu/32036952637502x.shtml?psid=102082109198568358457451216	116.414338	39.867788"
692,【合租】朝青板块 华纺易城 4室主卧,华纺易城,2780,http://bj.58.com/pinpaigongyu/30808902892984x.shtml?psid=102082109198568358457451216,116.516203,39.931844,"692	【合租】朝青板块 华纺易城 4室主卧	华纺易城	2780	http://bj.58.com/pinpaigongyu/30808902892984x.shtml?psid=102082109198568358457451216	116.516203	39.931844"
693,【合租】后沙峪 莲竹花园 4室次卧,莲竹花园,2190,http://bj.58.com/pinpaigongyu/32036881872071x.shtml?psid=102082109198568358457451216,116.55967,40.069045,"693	【合租】后沙峪 莲竹花园 4室次卧	莲竹花园	2190	http://bj.58.com/pinpaigongyu/32036881872071x.shtml?psid=102082109198568358457451216	116.55967	40.069045"
694,【合租】常营 连心园 3室主卧,连心园,2250,http://bj.58.com/pinpaigongyu/32570237748275x.shtml?psid=102082109198568358457451216,116.608199,39.921219,"694	【合租】常营 连心园 3室主卧	连心园	2250	http://bj.58.com/pinpaigongyu/32570237748275x.shtml?psid=102082109198568358457451216	116.608199	39.921219"
695,【合租】方庄 芳群公寓 3室次卧,芳群公寓,2520,http://bj.58.com/pinpaigongyu/32069950945329x.shtml?psid=102082109198568358457451216,116.4244607,39.8588245,"695	【合租】方庄 芳群公寓 3室次卧	芳群公寓	2520	http://bj.58.com/pinpaigongyu/32069950945329x.shtml?psid=102082109198568358457451216	116.4244607	39.8588245"
696,【合租】常营 保利嘉园3号院 3室次卧,保利嘉园3号院,2499,http://bj.58.com/pinpaigongyu/32390629486766x.shtml?psid=102082109198568358457451216,116.605579,39.929382,"696	【合租】常营 保利嘉园3号院 3室次卧	保利嘉园3号院	2499	http://bj.58.com/pinpaigongyu/32390629486766x.shtml?psid=102082109198568358457451216	116.605579	39.929382"
697,【合租】北苑 北京青年城 3室主卧,北京青年城,2790,http://bj.58.com/pinpaigongyu/32069827971533x.shtml?psid=102082109198568358457451216,116.439233,40.032196,"697	【合租】北苑 北京青年城 3室主卧	北京青年城	2790	http://bj.58.com/pinpaigongyu/32069827971533x.shtml?psid=102082109198568358457451216	116.439233	40.032196"
698,【合租】朝青板块 雅成一里 4室主卧,雅成一里,3790,http://bj.58.com/pinpaigongyu/32467786611380x.shtml?psid=102082109198568358457451216,116.5206761,39.9271032,"698	【合租】朝青板块 雅成一里 4室主卧	雅成一里	3790	http://bj.58.com/pinpaigongyu/32467786611380x.shtml?psid=102082109198568358457451216	116.5206761	39.9271032"
699,【合租】西红门 鸿坤理想城礼域府 3室次卧,鸿坤理想城礼域府,2060,http://bj.58.com/pinpaigongyu/32036954233025x.shtml?psid=102082109198568358457451216,116.345136,39.794677,"699	【合租】西红门 鸿坤理想城礼域府 3室次卧	鸿坤理想城礼域府	2060	http://bj.58.com/pinpaigongyu/32036954233025x.shtml?psid=102082109198568358457451216	116.345136	39.794677"
700,【合租】双井 百环家园 3室次卧,百环家园,3000,http://bj.58.com/pinpaigongyu/32516008995144x.shtml?psid=102082109198568358457451216,116.4656294,39.8921578,"700	【合租】双井 百环家园 3室次卧	百环家园	3000	http://bj.58.com/pinpaigongyu/32516008995144x.shtml?psid=102082109198568358457451216	116.4656294	39.8921578"
701,【合租】常营 万象新天家园 5室主卧,万象新天家园,2890,http://bj.58.com/pinpaigongyu/32036942818126x.shtml?psid=102082109198568358457451216,116.599013,39.93172,"701	【合租】常营 万象新天家园 5室主卧	万象新天家园	2890	http://bj.58.com/pinpaigongyu/32036942818126x.shtml?psid=102082109198568358457451216	116.599013	39.93172"
702,【合租】回龙观 首开国风美唐朗观 3室主卧,首开国风美唐朗观,2500,http://bj.58.com/pinpaigongyu/32247105542833x.shtml?psid=102082109198568358457451216,116.360623,40.075142,"702	【合租】回龙观 首开国风美唐朗观 3室主卧	首开国风美唐朗观	2500	http://bj.58.com/pinpaigongyu/32247105542833x.shtml?psid=102082109198568358457451216	116.360623	40.075142"
703,【合租】木樨园 圣淘沙小区 3室主卧,圣淘沙小区,2460,http://bj.58.com/pinpaigongyu/32069940916814x.shtml?psid=102082109198568358457451216,116.409812,39.857718,"703	【合租】木樨园 圣淘沙小区 3室主卧	圣淘沙小区	2460	http://bj.58.com/pinpaigongyu/32069940916814x.shtml?psid=102082109198568358457451216	116.409812	39.857718"
704,【合租】八里庄 东恒时代(二期) 4室主卧,东恒时代(二期),3600,http://bj.58.com/pinpaigongyu/32091129724741x.shtml?psid=135913005198568360094681979,116.496787,39.911803,"704	【合租】八里庄 东恒时代(二期) 4室主卧	东恒时代(二期)	3600	http://bj.58.com/pinpaigongyu/32091129724741x.shtml?psid=135913005198568360094681979	116.496787	39.911803"
706,【合租】CBD 阳光100国际公 4室主卧,阳光100国际公,3950,http://bj.58.com/pinpaigongyu/31859034881864x.shtml?psid=135913005198568360094681979,116.4749409,39.9126148,"706	【合租】CBD 阳光100国际公 4室主卧	阳光100国际公	3950	http://bj.58.com/pinpaigongyu/31859034881864x.shtml?psid=135913005198568360094681979	116.4749409	39.9126148"
707,【合租】崇文门 新景家园东区 3室主卧,新景家园东区,3090,http://bj.58.com/pinpaigongyu/32069956911288x.shtml?psid=135913005198568360094681979,116.425303,39.896159,"707	【合租】崇文门 新景家园东区 3室主卧	新景家园东区	3090	http://bj.58.com/pinpaigongyu/32069956911288x.shtml?psid=135913005198568360094681979	116.425303	39.896159"
708,【合租】垡头 格林莱雅 4室主卧,格林莱雅,2640,http://bj.58.com/pinpaigongyu/31726052269501x.shtml?psid=135913005198568360094681979,116.507145,39.866804,"708	【合租】垡头 格林莱雅 4室主卧	格林莱雅	2640	http://bj.58.com/pinpaigongyu/31726052269501x.shtml?psid=135913005198568360094681979	116.507145	39.866804"
710,【合租】CBD 阳光100国际公 3室主卧,阳光100国际公,3250,http://bj.58.com/pinpaigongyu/31751825313839x.shtml?psid=135913005198568360094681979,116.4749409,39.9126148,"710	【合租】CBD 阳光100国际公 3室主卧	阳光100国际公	3250	http://bj.58.com/pinpaigongyu/31751825313839x.shtml?psid=135913005198568360094681979	116.4749409	39.9126148"
711,【合租】北苑 北京青年城 3室主卧,北京青年城,2500,http://bj.58.com/pinpaigongyu/32069825954356x.shtml?psid=135913005198568360094681979,116.439233,40.032196,"711	【合租】北苑 北京青年城 3室主卧	北京青年城	2500	http://bj.58.com/pinpaigongyu/32069825954356x.shtml?psid=135913005198568360094681979	116.439233	40.032196"
712,【合租】常营 保利嘉园一号院 2室主卧,保利嘉园一号院,2680,http://bj.58.com/pinpaigongyu/31649353640516x.shtml?psid=135913005198568360094681979,116.605579,39.929382,"712	【合租】常营 保利嘉园一号院 2室主卧	保利嘉园一号院	2680	http://bj.58.com/pinpaigongyu/31649353640516x.shtml?psid=135913005198568360094681979	116.605579	39.929382"
713,【合租】望京 蓝色家园 3室次卧,蓝色家园,3290,http://bj.58.com/pinpaigongyu/32069864030772x.shtml?psid=135913005198568360094681979,116.479427,39.98536,"713	【合租】望京 蓝色家园 3室次卧	蓝色家园	3290	http://bj.58.com/pinpaigongyu/32069864030772x.shtml?psid=135913005198568360094681979	116.479427	39.98536"
714,【合租】洋桥 马家堡路80号院 3室主卧,马家堡路80号院,2790,http://bj.58.com/pinpaigongyu/31616536437967x.shtml?psid=135913005198568360094681979,116.382999,39.85611,"714	【合租】洋桥 马家堡路80号院 3室主卧	马家堡路80号院	2790	http://bj.58.com/pinpaigongyu/31616536437967x.shtml?psid=135913005198568360094681979	116.382999	39.85611"
715,【合租】新发地 益辰欣园 6室主卧,益辰欣园,2890,http://bj.58.com/pinpaigongyu/32036932144203x.shtml?psid=135913005198568360094681979,116.312855,39.824479,"715	【合租】新发地 益辰欣园 6室主卧	益辰欣园	2890	http://bj.58.com/pinpaigongyu/32036932144203x.shtml?psid=135913005198568360094681979	116.312855	39.824479"
716,【合租】朝青板块 雅成一里 3室主卧,雅成一里,2740,http://bj.58.com/pinpaigongyu/31616538474832x.shtml?psid=135913005198568360094681979,116.5206761,39.9271032,"716	【合租】朝青板块 雅成一里 3室主卧	雅成一里	2740	http://bj.58.com/pinpaigongyu/31616538474832x.shtml?psid=135913005198568360094681979	116.5206761	39.9271032"
717,【合租】望京 望京新城 3室主卧,望京新城,3530,http://bj.58.com/pinpaigongyu/32036840754618x.shtml?psid=135913005198568360094681979,116.4770355,39.9972496,"717	【合租】望京 望京新城 3室主卧	望京新城	3530	http://bj.58.com/pinpaigongyu/32036840754618x.shtml?psid=135913005198568360094681979	116.4770355	39.9972496"
718,【合租】大望路 风度柏林 3室主卧,风度柏林,3160,http://bj.58.com/pinpaigongyu/31505110036171x.shtml?psid=135913005198568360094681979,116.475432,39.890024,"718	【合租】大望路 风度柏林 3室主卧	风度柏林	3160	http://bj.58.com/pinpaigongyu/31505110036171x.shtml?psid=135913005198568360094681979	116.475432	39.890024"
719,【合租】洋桥 马家堡路80号院 2室主卧,马家堡路80号院,2310,http://bj.58.com/pinpaigongyu/31374121207469x.shtml?psid=135913005198568360094681979,116.382999,39.85611,"719	【合租】洋桥 马家堡路80号院 2室主卧	马家堡路80号院	2310	http://bj.58.com/pinpaigongyu/31374121207469x.shtml?psid=135913005198568360094681979	116.382999	39.85611"
720,【合租】管庄 汇鸿家园 3室次卧,汇鸿家园,2030,http://bj.58.com/pinpaigongyu/32069805375436x.shtml?psid=135913005198568360094681979,116.583921,39.918958,"720	【合租】管庄 汇鸿家园 3室次卧	汇鸿家园	2030	http://bj.58.com/pinpaigongyu/32069805375436x.shtml?psid=135913005198568360094681979	116.583921	39.918958"
721,【合租】双桥 康惠园三号院 2室主卧,康惠园三号院,2580,http://bj.58.com/pinpaigongyu/31273623161010x.shtml?psid=135913005198568360094681979,116.604644,39.90329,"721	【合租】双桥 康惠园三号院 2室主卧	康惠园三号院	2580	http://bj.58.com/pinpaigongyu/31273623161010x.shtml?psid=135913005198568360094681979	116.604644	39.90329"
722,【合租】回龙观 南店新村 4室次卧,南店新村,2230,http://bj.58.com/pinpaigongyu/32036944238645x.shtml?psid=135913005198568360094681979,116.335694,40.058684,"722	【合租】回龙观 南店新村 4室次卧	南店新村	2230	http://bj.58.com/pinpaigongyu/32036944238645x.shtml?psid=135913005198568360094681979	116.335694	40.058684"
